longitude,latitude
-111.024733,32.221784
-110.823121,32.22728
-112.115995,33.651525
-112.13477,33.565712
-112.583164,33.424889
-112.115995,33.651525
-114.664339,32.685742
-114.664316,32.68575
-110.9725,32.163
-111.7547,33.323
-112.026168,33.626948
-112.0637,33.4662
-112.071697,33.37353
-112.592198,33.407649
-112.137905,33.539862
-112.2237,33.5093
-112.217136,33.464836
-112.217136,33.464836
-111.805461,33.31974
-111.805396,33.319689
-111.613392,33.421879
-111.775635,33.320628
-112.1336,33.5234
-111.804978,33.430857
-111.943851,33.525414
-112.065791,33.522634
-112.2026,33.4966
-112.245561,33.55381
-111.579468,33.031406
-111.579468,33.031406
-112.1118,33.5411
-112.2146,33.7113
-110.97056,32.223311
-110.966607,32.231243
-110.97056,32.223311
-110.961486,32.274528
-114.625291,35.101183
-114.546291,35.158452
-114.595492,34.983194
-112.149114,33.864725
-112.039907,33.378982
-110.480369,33.359984
-112.113273,33.560097
-112.111264,33.568423
-111.670935,33.417155
-112.377883,33.593412
-111.6223,33.3922
-111.682344,33.455709
-111.78437,33.277024
-112.1948,33.3911
-112.071066,33.476391
-112.270208,33.513325
-112.2048,33.4672
-111.88822,34.716988
-111.857092,33.333924
-112.39659,33.61915
-111.6226,33.3922
-112.299812,34.582181
-112.1004,33.5109
-112.2043,33.4386
-110.888052,32.239477
-112.34324,33.440107
-112.3773,33.4944
-112.3994,33.4378
-112.4915,33.4947
-112.465461,33.524385
-112.341491,33.439544
-112.026064,33.452776
-112.100324,33.550377
-111.77913,34.778144
-110.990012,32.235956
-112.110034,33.555076
-110.990434,32.237033
-114.6243,32.7087
-111.637561,35.19233
-110.990434,32.237033
-112.101235,33.548617
-110.990434,32.237033
-112.054936,33.553365
-111.548555,33.221558
-112.221462,33.425602
-111.885507,33.335397
-113.17276,33.938645
-113.172904,33.93865
-112.859541,32.373754
-112.859541,32.373754
-112.1595,33.5038
-112.154227,33.532429
-112.1421,33.5301
-112.1333,33.5188
-112.124,33.5028
-112.1089,33.5161
-112.1415,33.5156
-112.1076,33.5065
-112.116018,33.522302
-112.1279,33.503
-112.1655,33.5229
-112.1436,33.5162
-112.14075,33.531942
-112.139416,33.48808
-112.141453,33.5325
-112.162372,33.502824
-112.13899,33.50269
-112.162372,33.502824
-111.806445,33.5816
-112.1817,33.6333
-111.223036,36.126916
-110.245672,36.725845
-110.216061,36.11475
-109.581809,36.158092
-109.532861,35.712211
-109.381161,36.962515
-109.048723,35.750232
-109.313632,35.199243
-109.055765,36.576128
-110.245672,36.725845
-110.8692,32.2437
-110.912281,32.262261
-112.086478,33.486324
-112.189,33.6032
-112.1953,33.6256
-112.2402,33.6767
-112.4444,33.6344
-112.3993,33.4377
-112.422528,33.327714
-112.873252,33.491661
-112.2528,33.5457
-112.1059,33.5381
-112.0967,33.6128
-112.0758,33.5669
-112.1372,33.5958
-112.221461,33.531936
-112.1437,33.626
-112.1934,33.5391
-112.126,33.5662
-112.1589,33.5536
-112.1403,33.8525
-112.118559,33.677332
-112.17,33.6536
-112.2043,33.6898
-112.138076,33.718103
-112.777836,33.9547
-112.292835,33.535947
-111.959,33.6251
-112.020622,33.582984
-112.265,33.6851
-111.9976,33.6417
-112.0083,33.6805
-112.3863,33.6262
-112.491462,33.494518
-112.0438,33.6566
-112.239511,33.587382
-112.5749,33.4185
-112.873252,33.491661
-112.12193,33.573982
-112.459294,33.583825
-112.2309,33.6161
-112.239511,33.587382
-112.3399,33.5902
-112.377377,33.494436
-112.34324,33.440107
-112.575478,33.376089
-112.293,33.49
-112.3092,33.4257
-112.206298,33.418401
-112.2638,33.4489
-112.2573,33.5109
-112.271797,33.514201
-112.505521,33.45285
-112.094459,33.690217
-112.344453,33.633322
-112.464129,33.524394
-112.122841,33.63854
-112.189379,33.570428
-112.187011,33.710727
-112.200226,33.493699
-112.343266,33.480812
-112.310146,33.472311
-111.919202,33.415326
-112.072811,33.370974
-110.9438,32.1608
-111.9719,33.3932
-111.97186,33.39322
-110.932648,31.369389
-111.73864,32.927541
-109.143498,33.827147
-110.248134,31.566878
-110.8574,32.1938
-110.8002,32.260082
-112.224205,33.424435
-112.107457,33.710548
-112.119656,33.636436
-111.677349,33.468283
-111.812321,33.458353
-111.618273,33.327669
-110.288345,31.551555
-111.81486,33.387571
-112.049351,33.43182
-112.049351,33.43182
-111.902184,33.415594
-112.181993,35.257751
-112.327258,33.532871
-111.930101,33.45783
-112.1196,33.6373
-112.119922,33.637067
-111.961503,33.484177
-112.133241,33.608735
-110.968168,32.272465
-110.921,32.4755
-111.011987,32.333667
-110.981,32.2555
-110.947,32.2711
-110.9649,32.259
-110.970819,32.27255
-110.9871,32.3452
-111.0026,32.3019
-110.9678,32.2741
-110.9838,32.345
-110.975036,32.268843
-110.972663,32.374582
-111.018349,32.418482
-111.0029,32.3581
-110.9513,32.2839
-110.9863,32.4181
-110.99404,32.310191
-110.970054,32.435558
-111.020697,32.408607
-111.011987,32.333667
-110.96432,32.286251
-110.982352,32.443537
-114.023242,32.691608
-114.023242,32.691608
-112.00606,33.042307
-111.8016,33.3761
-111.615225,33.175201
-111.615225,33.175201
-111.881805,33.634365
-112.115138,33.578929
-109.130503,31.689643
-111.8453,33.4179
-110.160335,34.905172
-109.627121,36.717139
-111.835325,31.823212
-110.972663,32.374582
-110.904059,32.136083
-111.009607,32.205427
-111.016141,32.227726
-110.961637,32.22693
-110.827422,32.09682
-112.859541,32.373754
-110.975047,32.268984
-110.890358,32.227392
-110.899138,32.305863
-110.808094,32.22638
-111.048914,32.379483
-110.721561,32.057584
-110.845164,32.205538
-110.979514,32.182884
-110.756077,32.285823
-110.890358,32.227392
-110.996476,32.274461
-111.028367,32.312811
-110.945846,32.142743
-110.764728,32.088384
-110.915247,32.244424
-110.822525,32.175946
-110.973656,31.959149
-111.020697,32.408607
-111.220812,32.366912
-110.934638,32.214881
-110.787639,32.298645
-110.817109,32.166494
-111.027163,32.343115
-110.989846,32.145698
-110.956857,32.217324
-110.756077,32.285823
-111.048914,32.379483
-111.027597,32.313165
-111.861857,31.917466
-111.01861,31.504634
-110.806309,32.206735
-110.764728,32.088384
-110.822525,32.175946
-110.996476,32.274461
-111.071095,32.127507
-110.93292,31.97054
-110.630399,32.597768
-110.93895,32.222763
-110.776,32.01856
-110.972316,32.159256
-110.940863,31.340606
-111.028367,32.312811
-110.933015,31.970652
-110.949164,31.36714
-110.964301,32.28586
-110.960275,32.186559
-110.763171,32.116744
-111.208622,32.453852
-110.972957,32.237442
-112.207211,33.466749
-111.99733,33.633874
-111.99733,33.633874
-112.1002,33.5108
-111.735909,33.378543
-112.273484,33.70313
-112.238361,33.694962
-111.918573,33.392618
-112.112332,33.371604
-112.063964,33.454094
-112.05163,33.446855
-111.537421,32.989066
-110.970753,32.239265
-111.538563,32.988861
-112.39659,33.61915
-110.864811,32.21514
-112.452035,34.746505
-112.486224,35.221057
-113.184094,34.574238
-112.34854,34.599751
-112.87401,35.329961
-112.156628,34.34645
-112.477948,34.562893
-112.423683,34.655327
-112.343155,34.597625
-112.413327,34.786892
-112.423804,34.645319
-112.343155,34.597625
-110.834009,32.184273
-111.705001,33.349425
-112.005594,33.465354
-111.892841,33.317311
-112.338229,33.442572
-110.976026,32.132554
-111.658088,35.195581
-111.566192,33.399654
-111.843837,33.337025
-112.167071,33.39498
-111.768829,33.450673
-112.0739,33.3951
-111.686874,33.360775
-111.556062,33.392166
-111.545474,33.431698
-111.562502,33.391553
-111.506256,33.406352
-111.427189,33.342426
-111.560068,33.388273
-111.843837,33.337025
-112.115528,33.37686
-114.010358,35.243975
-114.288479,34.14198
-114.31756,34.494339
-114.599903,35.106424
-114.57008,34.894343
-114.030786,35.270613
-114.285207,34.150201
-114.060102,35.192689
-114.350836,34.482248
-114.585772,35.061914
-114.340961,34.496699
-114.625291,35.101183
-111.705719,33.43673
-110.983743,32.280049
-111.116997,32.130577
-112.200211,33.49183
-111.771581,33.35059
-112.574637,33.387649
-112.4363,33.444
-112.502515,33.433642
-112.51806,33.473149
-111.885231,33.116419
-112.338229,33.442572
-111.703334,33.334857
-111.70584,33.335323
-112.109925,33.695278
-112.109925,33.695278
-110.8695,32.1818
-111.566192,33.399654
-110.977036,32.271557
-112.479559,34.907672
-110.932639,31.368863
-112.203955,33.704113
-110.9123,32.2623
-110.9448,32.4094
-112.137108,33.845529
-112.4718,34.5509
-112.128906,33.485952
-112.254606,33.643843
-111.728094,32.894836
-112.047952,33.527109
-112.0153,33.0493
-111.728053,33.381673
-111.728053,33.381673
-112.341575,33.485749
-112.272947,33.718734
-111.839123,33.235577
-111.633786,35.2077
-112.374639,33.469474
-111.977437,33.446754
-111.962,33.4843
-111.8572,33.3341
-112.333545,34.597896
-111.002,32.1613
-112.8168,33.3609
-111.87918,33.635434
-111.0413,32.3607
-112.014065,33.59384
-112.4623,34.5428
-111.6182,33.199
-111.997217,33.379666
-112.324637,33.450347
-112.028461,33.395228
-112.115121,33.6207
-112.374639,33.469474
-114.286658,34.457392
-111.997217,33.379666
-111.788346,33.259907
-111.682045,33.308667
-112.063964,33.454094
-111.674406,33.305321
-112.014214,33.616104
-110.919342,32.221132
-112.048294,33.376066
-112.049608,33.37698
-112.049608,33.37698
-111.562234,33.259509
-112.238532,33.695124
-111.756274,33.275263
-111.2166,32.4543
-109.636953,31.876884
-112.1527,33.3745
-110.897134,32.204679
-112.014214,33.616104
-112.162901,33.5091
-112.020696,33.392871
-112.111101,33.512945
-112.111101,33.512945
-110.871,32.2728
-111.9612,33.5817
-112.1525,33.4537
-112.0713,33.492
-112.068,33.3917
-111.682045,33.308667
-112.408765,33.455261
-112.054005,33.466392
-111.889741,33.541458
-112.081829,33.43949
-112.156535,33.466285
-112.156387,33.467213
-112.106306,33.581524
-112.106306,33.581524
-111.736876,33.378428
-112.063964,33.454094
-112.130607,33.485236
-112.182807,33.465488
-112.226983,33.580696
-112.1562,33.539169
-112.286551,33.434499
-112.091068,33.376799
-111.732415,32.901236
-111.94024,33.486988
-112.302413,33.604241
-112.071424,33.401921
-111.9754,33.3542
-111.615961,33.324848
-111.702522,33.300384
-111.890873,33.541508
-111.874885,33.587521
-112.431273,34.590136
-112.0102,33.055595
-110.945637,32.408857
-110.970369,32.191776
-112.050022,33.50129
-112.486224,35.221057
-112.486224,35.221057
-112.486224,35.221057
-111.658477,33.27735
-111.796161,33.41402
-112.051421,33.49609
-112.051421,33.49609
-112.05085,33.495072
-112.05085,33.495072
-112.297026,33.56484
-112.071276,33.571103
-112.132395,33.555053
-112.174051,33.493295
-111.980411,33.619966
-111.790305,33.273888
-114.633814,32.670152
-114.668563,32.691685
-114.023242,32.691608
-114.627672,32.71839
-114.636016,32.674309
-114.76273,32.501157
-114.51068,32.685683
-114.496201,32.689563
-114.664915,32.697521
-114.611223,32.704379
-114.648491,32.677117
-111.9789,33.2986
-114.597052,34.99
-112.200226,33.493699
-111.790305,33.273888
-112.149901,33.377198
-111.573934,33.258001
-111.890745,33.515918
-112.363031,33.46522
-112.372216,33.60303
-111.788341,33.261007
-112.050099,33.494346
-111.842757,33.234601
-111.788012,33.590361
-112.071424,33.401921
-112.202391,33.50852
-112.398122,33.439801
-112.153182,33.56543
-112.398122,33.439801
-111.096587,32.347355
-110.995833,32.428172
-110.287911,31.55157
-111.096587,32.347355
-111.685148,33.347721
-110.776189,32.190935
-110.860749,32.242884
-112.111598,33.526848
-112.05555,33.405042
-111.844701,32.88062
-112.201804,33.61217
-112.583164,33.424889
-112.065508,33.472252
-112.227462,33.685411
-110.927638,31.347978
-111.720753,32.882886
-111.825227,33.333713
-112.178868,33.412005
-112.071701,33.394253
-111.8103,33.307
-112.27143,33.502648
-112.3518,33.4336
-112.352974,33.446799
-112.350393,33.444814
-112.4072,33.4433
-112.3966,33.4274
-112.4191,33.4568
-112.3866,33.4431
-112.42133,33.44268
-112.350742,33.44768
-112.100207,33.394549
-111.602965,33.363469
-112.270095,33.719481
-112.117369,33.523536
-111.921142,33.423291
-112.395818,33.613955
-112.014065,33.59384
-112.19418,33.490567
-111.864171,33.388412
-111.864171,33.388412
-112.211003,33.595548
-111.988639,33.407993
-112.129499,33.481114
-111.892343,33.403455
-112.240468,33.553303
-111.918021,33.62988
-110.8209,32.207147
-112.379408,33.451986
-112.342955,33.477757
-111.558351,33.422813
-112.069759,33.489048
-112.405064,33.423564
-112.050536,33.639083
-111.842844,33.340481
-111.660574,33.379825
-112.167079,33.636294
-112.430849,33.59611
-112.269078,33.502076
-112.015895,33.042533
-111.692011,33.359207
-113.183691,34.574965
-113.183691,34.574965
-113.183691,34.574965
-111.913078,33.414302
-112.059704,33.614519
-112.311386,33.461027
-111.926627,33.77625
-111.58333,33.18976
-111.751738,33.451048
-112.119416,33.653941
-110.794528,32.190877
-111.459436,36.92189
-112.010219,34.733446
-112.050022,33.50129
-110.993697,31.868001
-110.835698,32.220676
-112.088413,33.509732
-109.916931,31.443029
-111.823929,33.414723
-111.9893,33.4613
-112.0036,33.4546
-111.9835,33.4686
-111.9795,33.4629
-111.9727,33.4731
-111.977873,33.458079
-111.7654,34.6566
-113.6028,33.7749
-109.88829,31.414811
-109.8913,31.4292
-109.8808,31.4173
-109.9259,31.3936
-109.88829,31.414811
-109.092108,33.636466
-109.9745,32.5869
-113.9933,33.9129
-109.4898,32.3253
-109.4898,32.3253
-112.5626,33.4384
-112.583041,33.369188
-112.6062,33.422
-112.5818,33.4074
-112.558543,33.427364
-112.5964,33.3863
-112.570723,33.398421
-112.600653,33.427612
-112.585795,33.417393
-112.575478,33.376089
-112.4227,33.3277
-112.5748,33.4185
-112.510338,33.45513
-112.586064,33.37433
-110.2993,31.5627
-110.2841,31.5431
-110.2667,31.5461
-110.23789,31.570175
-110.2444,31.5448
-110.2837,31.5414
-110.266841,31.510581
-110.2812,31.5636
-110.299204,31.562623
-110.262916,31.555473
-110.23789,31.570175
-114.6109,35.1072
-114.6121,35.1057
-114.6094,35.1022
-114.5615,35.0926
-114.555794,35.073044
-114.544216,35.158133
-111.857026,34.588034
-111.85692,34.589007
-111.8587,34.5874
-111.854231,34.562775
-111.854231,34.562775
-111.854231,34.562775
-112.140269,34.06281
-112.1854,33.4798
-112.1784,33.4723
-112.1955,33.5029
-112.2179,33.4906
-112.1774,33.4906
-112.161112,33.48987
-112.2107,33.4989
-112.2017,33.5003
-112.1762,33.5012
-112.1574,33.4864
-112.1975,33.4705
-112.212923,33.472583
-112.2312,33.4877
-112.201,33.4881
-112.188107,33.47569
-112.22835,33.499938
-112.176293,33.502695
-112.2105,33.4865
-112.1726,33.4991
-112.1705,33.4989
-112.230234,33.478378
-112.2303,33.4759
-112.230234,33.478378
-111.754734,32.888715
-111.7455,32.8966
-111.737005,32.88416
-111.7415,32.8732
-111.755089,32.888877
-111.7155,32.874
-111.7364,32.9103
-111.72784,32.891704
-111.7336,32.9094
-111.7116,32.9148
-111.7462,32.9321
-111.744408,32.94403
-111.747836,32.942806
-111.737005,32.88416
-111.7368,32.9378
-111.7127,32.8929
-111.747842,32.886245
-110.899138,32.305863
-110.943398,32.3246
-110.8794,32.3109
-110.8517,32.3171
-110.9282,32.329
-110.8253,32.3117
-110.8272,32.3127
-110.919,32.3216
-110.138303,35.77291
-110.079635,35.559257
-110.06566,35.604078
-111.8189,33.3161
-111.8428,33.3084
-111.8481,33.298
-111.8315,33.3129
-111.8515,33.3154
-111.8526,33.3251
-111.8231,33.2963
-111.8691,33.2957
-111.8312,33.2975
-111.7539,33.2548
-111.8731,33.3269
-111.797402,33.301908
-111.8191,33.3266
-111.8869,33.3271
-111.8752,33.3256
-111.8681,33.2601
-111.8695,33.2627
-111.8133,33.2983
-111.8667,33.272
-111.8428,33.2528
-111.8463,33.3107
-111.8575,33.254
-111.7991,33.2113
-111.758771,33.221096
-111.814,33.2348
-111.7963,33.3126
-111.852521,33.270262
-111.7606,33.2124
-111.718484,33.211138
-111.7236,33.2402
-111.8144,33.2359
-111.7805,33.2385
-111.866267,33.237867
-111.7491,33.2617
-111.783202,33.242066
-111.7128,33.2247
-111.8468,33.2363
-111.808112,33.299529
-111.740607,33.214601
-111.775617,33.25705
-111.861505,33.310392
-111.820733,33.297336
-111.7775,33.2278
-111.687217,33.242869
-111.68378,33.222225
-111.762724,33.249685
-109.586563,36.149149
-109.583993,36.152813
-109.581809,36.158092
-109.586338,36.151518
-109.618387,36.348377
-109.209518,36.301669
-109.586122,36.149095
-109.585541,36.153718
-109.586338,36.151518
-109.920155,32.112513
-109.640578,34.422596
-112.8595,34.1719
-110.95845,31.842475
-110.958636,31.842448
-111.528031,32.9813
-111.529427,32.974138
-111.523626,32.980318
-111.524793,32.981401
-111.528031,32.9813
-111.547297,32.982591
-111.533269,32.984904
-111.533269,32.984904
-111.9019,34.7401
-112.0268,34.7421
-111.993131,34.697387
-112.026528,34.740186
-112.028755,34.713065
-112.023858,34.740523
-114.675,32.6705
-114.669082,32.699209
-114.6583,32.6997
-114.6771,32.69
-114.6555,32.6905
-114.6538,32.6924
-114.6471,32.6744
-114.66981,32.71069
-114.6744,32.6756
-114.66979,32.710654
-114.669643,32.708835
-114.669082,32.699209
-112.0213,33.4663
-112.02236,33.488038
-112.0375,33.4917
-112.0056,33.4873
-112.003464,33.4707
-112.009061,33.505633
-112.0356,33.4772
-112.0069,33.4614
-112.0226,33.4902
-112.0343,33.4646
-112.0213,33.4663
-112.339166,34.207523
-109.824169,32.889743
-109.696997,31.467643
-109.5447,31.35
-109.5293,31.3516
-109.5432,31.3409
-109.538416,31.350296
-109.5361,31.3525
-109.5691,31.3608
-109.5503,31.3411
-109.5263,31.3459
-109.5492,31.3471
-109.524502,31.34618
-109.0868,32.7474
-109.1098,32.7243
-109.087,32.7459
-112.3386,33.588
-112.3395,33.5903
-112.3259,33.6063
-112.3422,33.5417
-112.337654,33.621359
-112.3869,33.6417
-112.3555,33.6248
-112.388429,33.621072
-112.3831,33.6041
-112.3136,33.6172
-112.4421,33.6199
-112.3878,33.5877
-112.400198,33.588119
-112.384071,33.63015
-112.4482,33.6293
-112.3864,33.6261
-112.450561,33.577272
-112.4322,33.6332
-112.31166,33.59897
-112.459294,33.583825
-112.38,33.6167
-112.4256,33.6275
-112.4447,33.6343
-112.383868,33.627751
-112.384071,33.63015
-112.417959,33.695194
-111.567745,32.891806
-111.619972,32.789154
-109.680276,31.685778
-111.560205,32.759669
-111.5485,32.7567
-111.548225,32.759833
-111.5849,35.2262
-111.6235,35.216
-111.6139,35.2187
-111.6517,35.2044
-111.6533,35.206
-111.61568,35.211682
-111.649,35.1805
-111.009161,35.294551
-111.6517,35.2072
-111.6539,35.2229
-111.6525,35.1922
-111.5993,35.2188
-111.6139,35.2187
-111.584919,35.226189
-111.6,35.1933
-111.5221,35.2688
-111.681259,35.167845
-111.6033,35.1958
-111.614,35.2205
-111.6032,35.1957
-111.584919,35.226189
-111.580019,35.202585
-111.383999,33.027582
-111.38846,33.022553
-111.554952,33.148895
-111.527889,33.137611
-111.578653,33.185655
-111.475275,33.057906
-111.571134,33.204219
-111.44805,33.153688
-111.579667,33.13943
-111.544316,33.173132
-111.384805,33.028684
-111.59362,33.178481
-111.384805,33.028684
-111.605629,33.183828
-111.557133,33.151587
-110.996476,32.274461
-111.0132,32.2898
-111.0025,32.2846
-111.0302,32.2988
-110.9946,32.2673
-111.0382,32.3243
-111.0388,32.3315
-111.0138,32.2878
-111.052251,32.336013
-111.012457,32.291164
-110.996476,32.274461
-111.7344,33.6165
-111.7196,33.6274
-111.7281,33.6201
-111.735498,33.614897
-112.2045,33.451
-112.2158,33.4238
-112.1943,33.4594
-112.2352,33.4312
-112.2322,33.4147
-112.1944,33.4315
-112.1933,33.4304
-112.193059,33.431338
-112.521242,36.953547
-112.5211,36.9519
-112.760514,36.909189
-110.3437,31.5496
-110.337663,31.554089
-110.3513,31.551
-109.9646,33.0342
-109.96205,33.03641
-110.109599,33.121509
-110.109563,33.121557
-114.7833,32.5552
-114.7819,32.4981
-114.782468,32.497463
-114.781121,32.497849
-114.781,32.5005
-114.7597,32.4955
-114.7681,32.4955
-114.7535,32.4983
-114.7534,32.5052
-109.534355,35.711061
-109.630781,35.751478
-109.535857,35.712532
-109.537839,35.710678
-112.717802,32.953405
-112.717802,32.953405
-111.698268,33.362921
-111.7925,33.3484
-111.7668,33.3487
-111.735717,33.350929
-111.7642,33.3639
-111.7675,33.3439
-111.7367,33.3488
-111.8172,33.3592
-111.704,33.3704
-111.7499,33.3618
-111.6808,33.3682
-111.781526,33.372474
-111.7434,33.3448
-111.7382,33.3769
-111.793343,33.345232
-111.823317,33.3451
-111.781526,33.372474
-111.781,33.359
-111.7552,33.3704
-111.7985,33.3817
-111.6842,33.3637
-111.8255,33.3406
-111.8009,33.3709
-111.7813,33.3297
-111.7106,33.3714
-111.6605,33.3597
-111.7638,33.3146
-111.6129,33.371
-111.6313,33.3674
-111.6177,33.3705
-111.6276,33.3603
-111.7747,33.3127
-111.5932,33.3437
-111.711267,33.354747
-111.7604,33.2837
-111.783193,33.36865
-111.760337,33.278899
-111.7615,33.2999
-111.7375,33.3513
-111.737348,33.351277
-112.2284,33.5295
-112.1788,33.5612
-112.2151,33.5157
-112.1631,33.5305
-112.195329,33.53273
-112.179376,33.534242
-112.1652,33.543
-112.1829,33.5427
-112.2023,33.5178
-112.1615,33.5612
-112.2011,33.5172
-112.2102,33.5356
-112.2098,33.5303
-112.2149,33.5131
-112.2236,33.5223
-112.2176,33.5439
-112.2261,33.5442
-112.183234,33.544076
-112.159,33.5541
-112.1268,33.5666
-112.1935,33.5398
-112.142968,33.625772
-112.1372,33.5958
-112.0759,33.5666
-112.097,33.6129
-112.106,33.5378
-112.2215,33.532
-112.15683,33.553548
-112.15683,33.553548
-110.7813,33.3938
-110.7722,33.4033
-110.741878,33.390917
-110.79154,33.397461
-112.137976,36.052395
-112.138634,36.052335
-113.778946,35.173724
-110.771434,32.993072
-110.771434,32.993072
-111.7174,33.3097
-111.7133,33.2713
-111.7154,33.2876
-111.7014,33.2941
-111.696727,33.272851
-111.69418,33.312871
-111.677194,33.270961
-111.7174,33.3007
-111.722003,33.313875
-111.696939,33.28576
-111.681267,33.257829
-111.707202,33.330981
-111.680871,33.257737
-111.706196,33.330774
-111.706106,33.255898
-111.702845,33.297191
-110.1701,34.9064
-110.1637,34.905
-110.166916,34.905404
-110.1513,34.9042
-110.069623,35.399944
-112.202651,33.4908
-112.115,33.5018
-112.04666,33.389086
-111.902184,33.415594
-112.348013,34.600561
-112.253272,34.544416
-112.3519,34.5977
-112.323198,34.63742
-112.3453,34.5977
-112.3351,34.592
-112.238868,34.504909
-112.3136,34.6035
-112.3462,34.6178
-112.348013,34.600561
-112.3149,34.6338
-113.5414,32.8068
-111.835325,31.823212
-111.835325,31.823212
-111.881854,31.913574
-111.861857,31.917466
-111.861857,31.917466
-111.861857,31.917466
-111.861857,31.917466
-112.1422,33.4581
-112.1331,33.4668
-112.149,33.4682
-112.142548,33.478115
-112.1256,33.459
-112.1574,33.4726
-112.1423,33.4893
-112.125453,33.464842
-112.126127,33.46514
-112.1394,33.4582
-112.1479,33.4539
-112.150481,33.48203
-112.126127,33.46514
-111.548555,33.221558
-111.5546,33.2376
-111.5549,33.2284
-111.538185,33.27734
-111.54479,33.274303
-111.520547,33.245174
-111.561874,33.218638
-111.562204,33.219772
-111.562204,33.219772
-111.562204,33.219772
-110.332028,34.959296
-110.322041,34.95903
-110.322041,34.95903
-110.245672,36.725845
-110.241046,36.726446
-110.244441,36.728351
-112.710818,34.418716
-112.025,33.2932
-111.9372,33.313
-111.9933,33.3119
-111.9955,33.3394
-111.92268,33.342405
-111.9174,33.3578
-111.9216,33.3427
-111.9185,33.3155
-111.9173,33.3144
-112.0568,33.3127
-112.0572,33.3135
-111.957988,33.32354
-111.9198,33.354
-111.9176,33.3268
-111.9317,33.2963
-112.0071,33.3234
-111.9283,33.2959
-111.901,33.3107
-111.936,33.327
-112.008,33.2925
-112.0265,33.3084
-112.0074,33.3211
-112.0584,33.2963
-112.0274,33.2932
-111.9836,33.299
-111.957988,33.32354
-114.315753,34.509329
-114.2914,34.4689
-114.3214,34.4857
-114.2967,34.4841
-114.3178,34.4944
-114.3433,34.5162
-114.2713,34.4638
-114.32153,34.472799
-114.2876,34.491
-114.3315,34.4973
-112.148941,33.356811
-112.14096,33.399728
-112.144729,33.370573
-112.1599,33.3686
-112.2051,33.3721
-112.2144,33.3849
-112.159847,33.385879
-112.17855,33.367559
-112.176437,33.341838
-112.176437,33.341838
-112.4861,33.3789
-112.443565,33.352845
-112.4753,33.3347
-112.4319,33.3249
-112.52791,33.43209
-112.451283,33.409585
-112.486259,33.380633
-112.49406,33.44701
-112.356759,33.492507
-112.463,33.4783
-112.3488,33.4772
-112.3699,33.4917
-112.331586,33.47285
-112.465565,33.477321
-112.3328,33.5005
-112.3336,33.4876
-112.3469,33.5144
-112.5086,33.4964
-112.330568,33.512879
-112.507776,33.497526
-112.326962,33.524415
-112.39016,33.499464
-112.331538,33.472844
-112.3488,33.4772
-112.357087,33.492576
-112.508597,33.477588
-112.458738,33.500046
-112.35653,33.491776
-113.928733,36.905695
-113.927462,36.911579
-112.308,33.4343
-112.290287,33.431714
-112.312557,33.441801
-112.2976,33.4256
-112.27863,33.417496
-112.3142,33.4311
-112.27905,33.40113
-112.282114,33.430365
-112.29161,33.431419
-112.0353,33.5414
-112.076548,33.533909
-112.0453,33.5172
-112.050022,33.50129
-112.0617,33.5428
-112.0567,33.5264
-112.038,33.5033
-112.061233,33.530699
-112.046832,33.518198
-111.949912,35.261993
-110.629378,32.605053
-110.638082,32.596783
-110.648912,32.728963
-110.630399,32.597768
-110.630399,32.597768
-111.0642,32.3607
-111.207035,32.45441
-111.20635,32.452216
-111.0391,32.3461
-111.220812,32.366912
-111.1073,32.3538
-111.20769,32.453107
-111.054252,32.364359
-111.0734,32.3732
-111.236108,32.311399
-111.3236,32.4142
-111.048412,32.379643
-111.0374,32.3784
-111.1338,32.3743
-111.208622,32.453852
-111.123,32.3607
-111.208622,32.453852
-111.214654,32.432991
-111.087297,32.44029
-111.056593,32.34582
-112.054352,33.04479
-112.052503,33.053827
-112.059248,33.052821
-112.02115,33.086554
-111.955202,33.060042
-111.949514,33.050804
-112.037631,33.05885
-112.014788,33.047199
-112.028348,33.073834
-112.028348,33.073834
-112.014788,33.047199
-112.041662,33.054507
-111.3148,32.0776
-111.319313,32.066873
-112.2432,34.4013
-112.1566,34.3465
-112.241393,34.400085
-109.856551,34.074997
-109.673,31.5993
-111.8294,33.4097
-111.827369,33.443421
-111.7424,33.4312
-111.8664,33.4013
-111.86166,33.370311
-111.8515,33.4249
-111.8137,33.4251
-111.8234,33.4308
-111.8513,33.4227
-111.7811,33.4292
-111.7937,33.3998
-111.683341,33.432878
-111.7805,33.4419
-111.7989,33.4274
-111.8149,33.398
-111.7608,33.4016
-111.6791,33.4358
-111.8147,33.4314
-111.8041,33.4619
-111.8285,33.3977
-111.8022,33.3979
-111.7926,33.409
-111.810122,33.408629
-111.7995,33.4435
-111.796,33.3959
-111.77346,33.438737
-111.679531,33.431256
-111.7784,33.4289
-111.849545,33.399511
-111.8495,33.3963
-111.8708,33.3801
-111.8816,33.3995
-111.625113,33.403406
-111.6196,33.4267
-111.8802,33.3843
-111.8709,33.4187
-111.850234,33.429125
-111.8341,33.449
-111.8646,33.4286
-111.6855,33.4833
-111.7239,33.4466
-111.850342,33.363558
-111.824017,33.450999
-111.7599,33.4604
-111.678702,33.412511
-111.7995,33.3879
-111.8683,33.3434
-111.7652,33.4308
-111.8533,33.3708
-111.8682,33.3624
-111.7845,33.4016
-111.8495,33.3429
-111.677872,33.472427
-111.86166,33.370311
-111.7484,33.4004
-111.7613,33.4032
